"Module_Colors","Locus_Tag","Genes","PGFam","MRSA_As_1","MRSA_As_2","MRSA_As_3","MRSA_Bs_1","MRSA_Bs_2","MRSA_Bs_3","MRSA_Ctrl_1","MRSA_Ctrl_2","MRSA_Ctrl_3","MRSA_Li_1","MRSA_Li_2","MRSA_Li_3","MRSA_Mig_1","MRSA_Mig_2","MRSA_Mig_3","MRSA_Nd_1","MRSA_Nd_2","MRSA_Nd_3","MRSA_Ns_1","MRSA_Ns_2","MRSA_Ns_3","MRSA_Oss_1","MRSA_Oss_2","MRSA_Oss_3","MRSA_Oxs_1","MRSA_Oxs_2","MRSA_Oxs_3","MRSA_Sp_1","MRSA_Sp_2","MRSA_Sp_3","MRSA_Tm_1","MRSA_Tm_2","MRSA_Tm_3","MRSA_Vic_1","MRSA_Vic_2","MRSA_Vic_3"
"black","SAR_RS02925","","Predicted flavoprotein","0.708230747713469","0.906736618619811","0.681122839761488","0.18495662035081","0.0249937788723046","0.540177071985317","-0.41583127410272","-0.473829711839329","-0.260593624276237","0.236136580344641","-0.289732119877863","0.443955182779884","-1.14109598812726","-1.1771791650601","-1.24121039530069","-0.664772916207032","-0.784959992863753","-0.867002004893802","-1.03342923639186","-1.1752937535972","-1.16588961018858","-0.385003209705992","-0.107363330899071","0.0145551487446778","2.74193831990873","2.45999308732833","2.84995198824161","-0.117223138808017","-0.278115888260733","-0.320437765056958","-0.15332497004692","-0.209545147630785","-0.0987082926400311","0.226812089249981","0.216474134546552","0.124507327327329"
"turquoise","SAR_RS14925","","","0.205953078205839","-0.478806453555602","0.363058497647889","-0.274599523641595","-0.478806453555602","0.483053192726673","-0.478806453555602","-0.478806453555602","-0.275904381611794","1.0144080037905","4.27250984070393","0.561116895066657","-0.234067083966854","-0.478806453555602","-0.478806453555602","-0.478806453555602","-0.478806453555602","-0.478806453555602","-0.478806453555602","-0.478806453555602","-0.478806453555602","-0.478806453555602","-0.478806453555602","-0.478806453555602","-0.0904176572771793","1.53244420392407","2.67701281492181","-0.478806453555602","-0.478806453555602","-0.478806453555602","-0.478806453555602","0.446711118160203","-0.478806453555602","-0.147537020426903","-0.478806453555602","-0.478806453555602"
"turquoise","SAR_RS02930","sdrC","Adhesin of unknown specificity SdrC","-0.381118212746628","-0.325469416966287","-0.376042721910341","0.695899192205975","1.95955700212084","0.181981255570983","-0.548218527778693","-0.483914799024513","-0.442583279988208","2.79134969976249","3.21004466008976","2.62847987437981","0.0241637811088082","-0.0356034544546635","0.0941001651617033","-0.661672877237736","-0.633885957172805","-0.599232697797623","-0.63666944037049","-0.634581688987045","-0.658206063925677","-0.519023776241081","-0.519491580451408","-0.497014286572451","-0.0975254543710675","-0.229157244903546","-0.0237660441372066","-0.388540701309122","-0.388642023222285","-0.429490162060236","-0.381849370306972","-0.369598149660639","-0.400794289203642","-0.32014261256153","-0.324670105838523","-0.278670691199944"
"tan","SAR_RS02935","bbp","Adhesin of unknown specificity SdrE, similar to bone sialoprotein-binding protein Bbp","-0.219247842014936","-0.154698324126957","-0.188858570277775","-0.0612601583425887","0.299227572366462","-0.275580646330551","0.532354753422619","0.410188476486566","0.580045633312961","2.05759882492995","2.42089685715794","1.82926115051028","-0.790969856004588","-0.89465574720758","-0.888195937202877","-0.936285433369743","-0.951198685996403","-0.952434961966807","-0.435367601114466","-0.453480969834351","-0.387246091042281","1.27780967440099","2.34093883697494","1.0989754502145","0.758815056215307","0.573762689495181","0.481792651134191","-0.806232533096155","-0.807976237445046","-0.827400716561732","-0.68259852567781","-0.896984244660199","-0.793000687933639","-0.782252451647285","-0.752338441142771","-0.723402963625351"
"blue","SAR_RS02940","","Probable poly(Glycerol-phosphate) alpha-glucosyltransferase (EC 2.4.1.52)","-0.194642244910202","-0.0146152915979402","-0.161739246751331","0.131035088109442","0.522068007955095","-0.0252552062759032","-0.0152573882891512","0.0583391045543295","-0.0178310157645435","0.524399340370282","0.59604553323304","0.862969031601446","-0.523279281349809","-0.425793738501907","-0.819445949945611","2.45806267122166","2.1527879034809","2.06610152220076","0.113577257431262","-0.287434610428147","-0.360193254507315","0.958782622055087","2.02330247085762","0.754259294277203","-1.29352581681277","-1.27412353688004","-1.34705216707036","-1.32133425673312","-1.31711977895554","-1.30813510786837","-0.518136069175482","-0.396832946584433","-0.360405446869873","-0.508303170018575","-0.329422139768156","-0.401852182289554"
"blue","SAR_RS02945","","Poly(glycerol-phosphate) alpha-glucosyltransferase (EC 2.4.1.52)","-0.866677848733892","-0.666542563982099","-0.720142653906963","-0.663007355435397","-0.442142384466242","-0.690054374899818","-0.252802471123429","-0.217700774967011","-0.243177880791012","0.322579976145363","0.909541758789265","0.385793893385582","0.236016668757862","0.112226631005022","0.427912336360961","2.89381752193274","3.14656695369327","2.66380088927825","0.377531819524492","0.219069178503186","0.0024035406367992","-0.21145527081306","0.243163974618728","-0.438372982935616","-0.991493825787643","-1.00692669824364","-1.03392958144461","-0.598568923435005","-0.698859015039622","-0.405263634909612","-0.463017636513603","-0.224086895118117","0.0517602127063211","-0.456488739375089","-0.442122022142709","-0.259351821273646"
"black","SAR_RS02950","","GTP cyclohydrolase I (EC 3.5.4.16) type 2","0.545868571701734","0.927918481762151","0.981163115488128","1.17004687858529","1.64529341929846","1.16827733165696","-0.371038919675365","-0.442485149423224","-0.299430455508902","0.048296120381965","0.106760992447465","0.106264262830432","-1.05716618764319","-1.40156933926707","-1.31873109090354","-1.31836054227734","-1.36493872458172","-1.34354045174235","-0.547221369610604","-0.856833138046511","-0.782213878162855","-0.156720795126457","0.112884627956121","-0.169496527313489","1.88061054613233","1.48283708146722","2.90593431266778","-0.512283091006707","-0.674908993183009","-0.333300479739941","0.00366655422985791","-0.11642064564144","0.0919675240671434","-0.0231328574747862","-0.130877829780703","0.0428806454361569"
"turquoise","SAR_RS02955","","N-acetylglucosaminyl-L-malate N-acetyl hydrolase","1.0356799334135","1.60545246177533","1.32874169940694","2.02801074816156","3.03472547361404","1.52362275050311","-0.510385341845515","-0.604152007207051","-0.450147815238588","-0.181545601207088","-0.0410840130373339","0.104219525124374","-0.582869790093174","-0.976213112469143","-1.01365805749593","-1.32120894608582","-1.23207460700868","-1.24262216952186","-0.526466082478907","-0.84957792805841","-1.00552621807707","-0.208780326408705","0.0543758065836586","-0.450769656885043","0.798715724641775","0.485551999933397","1.4512048012347","-0.238256229771036","-0.124859939915914","-0.119387108227378","-0.179541699677894","-0.395978675483771","-0.0839043780975545","-0.405181047491942","-0.312311911205759","-0.393798261402811"
"turquoise","SAR_RS02960","","Uncharacterized protein YojF","0.815241762538558","1.16836609429722","1.13875745207478","1.31230698926488","2.01411622143959","1.18583176640279","-0.739879871537134","-0.530526924542089","-0.75010126358852","0.348537071259783","0.172365641461557","-0.0976003135356924","-0.517159516641135","-1.10763624295126","-0.773646084874361","-1.38536546828326","-1.36561486258612","-1.09492854281339","-0.755803218337578","-1.29069167762575","-1.14569189725531","-0.296474678802458","-0.98214347414889","-0.483587480792345","0.714625895131839","0.494158584425017","3.15060993467561","0.290834825886369","0.252194884576173","0.245136752444318","0.109351850766092","0.133767599256194","0.17681303132301","-0.0236796271514404","-0.189783974457912","-0.192701237299144"
"purple","SAR_RS02965","","Glucosamine-6-phosphate deaminase (EC 3.5.99.6)","-1.05882047822821","-0.155174947849053","-0.937967484021794","-0.733982690119107","-0.0792029776345985","-1.25975951470977","-0.0602379277041159","-0.390482856323742","-1.10832131830437","-0.656605466556368","0.0400554959490843","-0.0770652332791312","1.02530528062687","-0.420188863712904","0.0230259335891904","1.87181752607696","1.28354465403326","0.795310141058153","-0.232344960648518","-0.362454356293584","-0.026221028852916","-0.46822129235009","-1.0621938738407","-0.588651924371836","-1.12022809284591","-1.06092368889395","-0.053750079804583","-0.554868481444538","-0.744447599432394","0.325041089043115","3.08164818934175","2.24599104204758","1.09322212303959","0.891828670137089","0.49337448048804","0.0419505117915052"
"greenyellow","SAR_RS02970","","D-arabino-3-hexulose 6-phosphate formaldehyde-lyase (EC 4.1.2.43)","-0.854367806487435","-0.808064349914965","-0.716425167449373","-0.52916630745302","-0.373533927029679","-0.715215172223773","0.60654653405529","0.863532218697584","0.651755596152232","-0.231163488868871","-0.169781266075755","-0.0649535876815211","-0.670294651291194","-0.49605097464864","-0.85593732127798","0.195527833451055","0.0761479356531838","-0.15670739559708","0.679594860696161","0.69467603698065","1.20404840181453","2.37195291454528","1.63795072145426","2.79034508150293","0.543791618019454","0.707499077732757","1.16299560331791","-1.36420455235992","-1.43222076846745","-1.40595107408916","-0.160771123421804","-0.187236891534692","-0.343242780469405","-0.926678800261907","-0.866142705436137","-0.858254322033517"
"greenyellow","SAR_RS02975","","6-phospho-3-hexuloisomerase (EC 5.3.1.27)","-1.03206793411046","-0.972097952199363","-0.960685024495492","-0.878435210903812","-0.764918745969151","-0.916918849418449","0.20472834443648","0.527400687862704","0.506850246194552","-0.282385806206587","-0.0886693391925878","-0.102212771512459","-0.174145819353056","-0.330335584683718","-0.15813502519488","0.121772511923881","-0.161621651580329","-0.120441721321554","1.08200797024499","0.844709243244821","0.782648930983678","2.31888746652792","2.52659290763118","2.21134762305841","0.590171873911156","0.774707039941274","1.00847694467518","-1.41401004956746","-1.43675904574926","-1.47289678380763","-0.0361763704479445","-0.0882583535470263","0.0866281840776606","-0.705913231516038","-0.703767429250722","-0.786077274685918"
"brown","SAR_RS02980","","Haloacid dehalogenase-like hydrolase","-0.163637384667351","-0.310486266989775","0.514595675317781","-0.283127085877785","-0.306403180067468","-0.301873201474166","-0.470518651475567","-0.446098613329172","-0.398382385794283","0.0689316735533944","0.0306282192465935","-0.0848948844676964","-0.88846453323117","-1.05962093684311","-1.08647488735746","-0.172816550952692","-0.126950378940887","0.800548574804093","-1.50005457987554","-1.39356717033806","-1.61951761614346","-0.252356516623074","0.820022679218282","-0.221962798747127","0.878429190855309","0.0391169273746014","1.12010650805807","3.2700740296323","2.23118073112132","1.87397833479831","-0.37085835845149","-0.483535743750346","-0.557892652260452","0.13576820340008","0.0368175983631226","0.679296031914871"
"turquoise","SAR_RS02985","proP","L-Proline/Glycine betaine transporter ProP","0.740135186114759","0.269825663427498","1.26323989811132","0.980098936337225","2.52022752710615","1.1243551689866","-0.501556523457405","-0.33096401618338","-0.678567847517889","-0.26590314532075","-0.168278453510976","0.128740756621855","1.64501033306165","1.06790944610836","1.28699504119858","-0.247983595490409","-0.15297774483376","-0.0407907195346831","-1.17236952800996","-0.940057762192446","-1.38384802533854","0.209363108143066","-0.275774182154144","0.793931506588451","0.597335604051478","0.850451684740747","0.69696748452968","-1.79943109150948","-2.00428128048675","-1.57951432521851","-0.40924663366359","-0.105238080409649","-0.275440348181727","-0.76685808032955","-0.639457275124254","-0.436048686659565"
"turquoise","SAR_RS14930","","hypothetical protein","0.559711690922078","3.12038291768147","-0.285931700000107","0.734501321213995","0.312282798901627","-0.29369371498818","-0.661183438331285","0.251673349067454","-0.661183438331285","-0.661183438331285","-0.00953874211095846","-0.661183438331285","-0.224824263863831","0.0128890881989043","-0.661183438331285","-0.661183438331285","-0.661183438331285","-0.661183438331285","-0.661183438331285","-0.661183438331285","-0.661183438331285","-0.661183438331285","-0.661183438331285","-0.661183438331285","2.10873486251176","0.642805118573232","-0.661183438331285","-0.388216534963121","0.0599809365702117","-0.367032654955999","-0.240486713971331","0.988972336106382","-0.661183438331285","1.3076110521083","-0.661183438331285","2.95029730462996"
"blue","SAR_RS02990","","Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)","1.7568477999889","-0.124747707143032","0.214646906454056","-0.499865343853552","0.105599690542515","0.0928429134560266","0.89253648737983","0.12304646713293","-0.71069727945827","0.0130895473978947","-0.319735709340891","0.414374933720826","-0.433174751999555","-1.12085935952638","-1.15254834398607","0.741917500865996","1.79194777994655","2.86090349591583","-0.776960782456338","-0.525851041775742","-1.6878698814041","-0.762653451991252","-2.05662301770698","-1.70012738036141","-0.441610852000036","0.115650833436416","0.286705626565785","0.0351213994426286","-0.267923672862141","-0.684576502441737","0.419627245915213","1.01303001950455","0.696568712843628","1.02087884060065","0.50109825216542","0.169390625031843"
"yellow","SAR_RS02995","","3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)","0.459518576602465","0.293887767624409","0.246341706994771","-0.350847086532685","-0.198321132087246","-0.337895025171117","-0.88332140104463","-1.20372156052935","-0.331198248300791","-0.683072785827109","-1.22878804743035","-0.196675977947518","3.26856798728164","1.18240845900421","2.29838930189477","-0.275039392445769","-0.506663565341197","-0.442305636258558","-1.64157833557788","-1.04024704503399","-1.110037704296","-0.631234750403674","-0.666331634902106","1.14040300049845","-0.555587025763135","0.0679150698022913","0.213762167771234","0.0216005100578276","-0.175107578152337","1.87349400508958","-0.147970420373809","-0.203835731680027","0.860912325997089","0.272516830481193","0.334910111367979","0.275152264631376"
"yellow","SAR_RS03000","","hypothetical protein","0.0219756377344025","0.269023365818372","0.409708742926274","-0.135626940229082","-0.303255352350159","0.0527212192170936","-0.594188919773722","-0.740677322561811","-0.383085244035474","-0.596606308715151","-0.198689198165032","-0.371465235624009","3.32511775448828","2.03749803764609","3.52341114683356","-0.07783846044104","-0.176615848878094","-0.404681879268337","-0.825169867995414","-1.01191839819668","-0.913258878630457","-0.659186101795766","-0.746328152855277","-0.296568110097608","0.0220228062624385","-0.343550336947536","-0.384963246985714","0.107369705577942","-0.26192901079204","0.141791848271345","-0.824413249272687","-0.202893855709528","-0.404212182047454","0.528084627105616","0.158698205109184","0.259699004377473"
"yellow","SAR_RS03005","","hypothetical protein","-0.379677672234261","-0.186275717609948","-0.0619518998032891","-0.334844850747207","0.218195745237007","-0.472021551759594","-0.212007873425257","-0.588140591762233","-0.504963369314673","-1.00647732934956","-0.374211779263151","-0.649549176084406","3.13713840593154","1.64795820571465","3.08435115951808","-0.67070976135509","-0.480774716324655","0.154548800960267","-1.19160895080498","-1.09428362795425","-0.997760865699613","-1.14953943332675","0.0606565475688396","-0.823804731117493","0.289709950406805","-0.241882775962485","-0.0288269251291117","0.220175135392912","1.02390764140481","0.832448303737036","-0.505621042281684","-0.488725062211574","-0.125430626592697","0.894914368075487","0.312182538049304","0.692903528117222"
"yellow","SAR_RS03010","","hypothetical protein","-0.492587728535154","-0.502557532694849","-0.494629406006034","-0.374055524576538","-0.30366716889759","-0.424810211487074","-0.455336296852778","-0.485671952194637","-0.488566066397543","-0.453492987013163","-0.443872869563587","-0.464788090762752","2.25567688952995","2.01782667039633","3.86417157209655","-0.444021876134122","-0.459706969081263","-0.408567599568696","-0.483463630344364","-0.49253794163701","-0.478919385445052","-0.489134199018565","-0.468550423877816","-0.353954180823685","-0.464653395846123","-0.461322212215484","-0.471351447642636","0.585407061908487","0.890264892459675","2.14549512981288","-0.220862471023833","-0.306316369384766","-0.201013057466481","0.00269556027989048","-0.12460653759646","-0.0485202443957062"
"tan","SAR_RS03015","","Novel pyridoxal kinase, thiD family (EC 2.7.1.35)","-0.177732378406014","0.0804714342260808","-0.264148790784016","0.4846465628808","0.850082090084407","0.31671924296824","0.669403612629122","0.518561203567418","0.97324137519152","0.518044633415727","0.824000279563398","0.377201426865397","-1.50952563630369","-1.71897761370779","-1.73616157375578","-1.49806111377","-1.66162441344595","-1.33907347672927","0.605418340769808","0.117667329182556","0.134814799655674","1.56935871681241","0.460321910770122","1.56733951920041","0.864190184330368","1.05591231471705","1.5346345389106","-1.26311770113527","-1.43991910534472","-1.21225834628923","-0.472833719328019","-0.338115463528822","-0.308327648247143","0.621148012196719","0.479174677664755","0.31752477517312"
"turquoise","SAR_RS03020","ung","Uracil-DNA glycosylase, family 1 (EC 3.2.2.27)","1.07597913448703","1.54532430243557","1.98020619692508","1.08071367471654","0.487986997895723","1.0082583790421","-0.303816301957722","-0.685083149811579","-0.188937230944745","0.272342326235349","0.373788114864259","0.781071495453319","-1.30225902713177","-1.4896496977463","-1.61067640573591","-1.16293260671795","-1.15104436609815","-1.41509562453476","-1.61007986955015","-1.78620307763259","-1.53914781002566","-0.064777464273047","0.831794563548291","-0.376031579856183","0.571664073429056","1.00908174536694","0.8983394408116","0.0931034672859504","0.212183880540244","0.681674995799004","0.22909759877699","0.184726495141112","0.397720789263685","0.490492165970411","0.586224852922977","-0.106040478894704"
"turquoise","SAR_RS03025","","hypothetical protein","0.8502474642563","1.05650403014709","1.69096274834093","0.416968932297418","0.667547809079942","0.281497358782148","-0.306504189240051","-0.773183867582922","-0.493963380348004","0.220943975451774","1.0749592415528","1.04736144438786","-1.38257608284929","-1.57944344645721","-1.44106866685461","-1.28102718731326","-1.29768848155041","-1.13735272017915","-1.44824948340054","-1.50488807310703","-1.35003578866336","0.545883355720824","2.43110735860422","0.0886986510928474","0.9835327594767","0.916478116755354","0.796125823212857","0.218917557839197","-0.126822571015738","0.398667392856209","-0.00179010948918261","0.0275901530297883","0.417781876440537","0.119228404360217","-0.0939963712019639","-0.0324140344322906"
"turquoise","SAR_RS03030","","UPF0382 membrane protein YwdK","1.13049300162906","1.62365895730525","1.52169491795621","0.990315554561261","1.18046976829557","1.28887063566047","-0.497838632935893","-0.418059260190696","0.0310526074049491","0.978449237522434","1.02735653573154","1.26599797290472","-1.42778094350864","-1.60322095863622","-1.86908860871327","-1.07092776610852","-1.43693553188669","-0.877231074364897","-1.37984098293729","-1.62724295905055","-1.14196353541337","0.344373018365994","-0.501760089009873","-0.214313138778386","0.510344484464051","0.826726134678044","0.0882605811946706","-0.146985637893346","-0.385695522345006","-0.263122511628537","0.0228522848968903","-0.0571193273043562","0.376545357817462","0.540828412755389","0.473724747973425","0.697112269588143"
"turquoise","SAR_RS03035","","Cationic amino acid transporter","0.53644694182105","0.67956874627019","0.672269432763325","0.927939424168039","1.06910542867348","1.17916049126308","0.552509913126564","0.83359022504204","0.970114454262381","-0.306879710083101","0.107785646242409","0.268526535616637","-1.0912580307131","-1.0978508761527","-1.14043304813574","-1.25393527528445","-1.32576851781079","-1.20233252414511","-0.104482074570107","0.161261597794562","0.0198607606503189","1.72499531645448","2.23337521930753","2.21990820554913","0.200638851514801","0.407028381752349","0.379641178672859","-0.824278295960125","-0.933496383071856","-1.03618467216578","-0.813117868248796","-0.847449432028172","-0.767045351086132","-0.755123041976987","-0.921072303724561","-0.723019345787696"
"red","SAR_RS03040","","Integral membrane protein","0.73629901899806","1.24425096619492","0.771466769800225","2.20243597164013","3.54616023866473","2.15674366841876","-0.563749501662194","-0.233406874820343","-0.544995624702484","-0.545797728160667","-0.0669381139412764","-0.588306487895868","-0.653237535260293","-0.884561566479442","-0.802612070024994","-0.885454143389948","-1.2408424687262","-1.08911861264138","-0.587430291434234","-0.780263830482785","-0.348864264155317","0.582702150006896","-0.190872864676413","0.372935316753776","0.208541443290421","-0.494954010328814","-0.129889307857926","0.0905878049796901","-0.61069917973897","-0.583417313413571","-0.475860156708199","-0.377366329498092","0.245298263708862","-0.164915517521836","-0.00825166158720597","0.694383842651999"
"red","SAR_RS03045","","hypothetical protein","1.21186253269955","1.37525885801396","1.34662245172013","2.47593438979364","3.09984977241162","2.33085118959367","-0.62047069624034","-0.702838778003921","-0.737331525011573","-0.670841310593409","-0.893382040052168","-0.685184293164617","-0.0735113722955992","0.22400156212786","0.212550242620891","-0.551873437691838","-0.51807313462777","-0.317744521633889","-1.0858831862291","-1.05264720652041","-0.640200043365502","0.198544457936664","-0.0951246679440003","-0.0265950648549065","-0.659146399117194","-0.437563763843274","-0.468001862642181","-0.0895542583977302","0.108522039463559","-0.181434453444756","-0.668510180679692","-0.0979167792524504","-0.457914033080352","-0.491914797284239","-0.427686857126027","0.0673471667153975"
"turquoise","SAR_RS14935","","hypothetical protein","-1.30951073993387","-1.34728134765338","-1.32636422191132","-1.20623708823659","-1.27473651749304","-1.03631363395137","0.643371779541304","1.87013400558511","0.726576394709374","0.616780260292323","-0.329699383254906","-0.300629629562178","0.346101675367817","0.068547394369907","0.43574556211752","0.262894489511237","1.8781132488048","1.10410105758872","2.2481877076632","1.23563412907727","2.09682802513073","0.341244220692644","0.247779145977318","0.0253332566817091","-0.688158753631029","-0.659671338993405","0.060203744437322","0.000918395021148661","-0.567264243105097","-0.676937403554736","-0.817421473480192","0.012503411448509","-0.460457275106961","-0.672833581021786","-0.894564972471323","-0.652916300656794"
"black","SAR_RS03050","","Coproheme decarboxylase HemQ (no EC)","-0.251801215784614","-0.489484379144786","-0.325828060131985","-0.588642375956154","-0.340032219979604","-0.474551230955184","-0.504237443121792","-0.4326900010716","-0.316987929515221","0.321386552857953","0.795995788494768","0.575964240743282","-0.895108695631389","-1.10109023912464","-1.07703985820756","-0.694788271925605","-0.846958652402777","-0.66847432049634","-0.856465749271699","-0.91779121487228","-1.03276564030099","-0.0495932856147263","-0.0461073156445754","-0.0373622723295323","2.03051152834901","2.26601992139314","3.33774660967324","-0.594158823032822","-0.557348732368494","-0.496933524876203","0.539114870145909","1.22434857541546","0.508927576180866","0.836373958935056","0.796826209668644","0.363025619903251"
"turquoise","SAR_RS03055","eutD","Phosphate acetyltransferase (EC 2.3.1.8)","-0.276549967790157","-0.467499179173499","-0.29318209547564","0.198040097992047","0.124870460459368","0.213462949523166","0.190289830085152","0.183042282796549","0.100721340920975","1.27192377949075","1.99415643526534","1.6539258892287","-1.64743971512905","-1.97049821330137","-2.21932649652737","-1.007197538608","-1.38539936611076","-1.26073815001213","-0.519628342631155","-0.557235769324464","-0.303739595808412","0.0691538768866558","-0.0183536047357512","0.816867899245289","0.305816251014884","0.299061086412221","0.627166096739159","-0.714053518514879","-0.715317008440913","-0.737174394310053","1.28442907568438","1.193541347273","0.690592405409303","1.22687550591279","1.10765975009834","0.541736595455527"
"pink","SAR_RS03060","","Octanoyl-[GcvH]:protein N-octanoyltransferase (EC 2.3.1.204)","-0.651306385238188","-0.668589011419056","-0.690496915593217","-0.388583900767905","-0.391755670235923","-0.305486195680326","0.35935374311987","0.3688688291616","0.11068938383857","1.43443816307","1.86577733969932","1.67015851628767","-1.64094682306543","-1.93123470748259","-1.86425494655282","-1.03836953551839","-1.40813757883987","-1.30454282449905","-0.269754766878264","-0.417746300993207","-0.258401832486175","0.390635697459747","0.362475187483339","0.266235956073451","0.62539901549903","0.37128541740126","0.633619288891471","-0.74451397698895","-0.831042371896782","-0.162513004533185","1.15024190125419","1.13653770724894","1.22644327783274","0.952771594962469","1.06637440945277","0.976371319932891"
"turquoise","SAR_RS03065","mvaK1","Mevalonate kinase (EC 2.7.1.36)","1.33299328290525","1.37689332502548","1.16942597601687","0.0390191982855485","0.216894761082151","0.088241826453527","-0.531182749854354","-0.405797500085352","-0.452314194903952","-0.791811174165496","-0.657638829098744","-0.12761278313984","1.74729081182465","2.14406373430104","0.903559178460671","-0.89219128765008","-0.567007872620352","-0.430353687734366","-1.59270451799393","-1.98093241948487","-2.04282638351015","-0.455963022568649","0.0576800167834062","-0.419017544401754","0.23174507643416","0.102839205536037","0.545408048635088","-0.813598384213471","-0.785048673864697","-0.89964669875564","-0.159471280071616","0.0698689581823604","0.342221607309902","1.15521857678549","0.807604779346456","1.67415064074923"
"turquoise","SAR_RS03070","mvaD","Diphosphomevalonate decarboxylase (EC 4.1.1.33)","1.17082694881949","1.29532362621552","2.039348743108","0.583932557488297","0.0596142700941202","0.545761448941896","-0.409896027401805","-0.669740540238942","-0.108992680011472","-0.582712537145543","-0.77759577477242","-0.55893221397577","0.887692084774629","0.961169408589911","0.0428644625496878","-0.397662709853062","-0.453700044379499","-0.107130544185445","-1.44608086380633","-1.47737828137985","-1.79098382908141","-0.180857765819883","-0.647695209638681","-0.478177804613273","0.221089903295399","0.269663987166071","1.05171120951386","-1.08674819651301","-1.45598915332303","-1.8773005535501","0.395611640151187","0.130827651290267","0.553659603159178","1.88421852758918","1.11814659344506","1.29611206349776"
"turquoise","SAR_RS03075","mvaK2","Phosphomevalonate kinase (EC 2.7.4.2)","0.829955991142121","0.710215995952979","1.43258197875681","0.390588357361209","-0.13508348737982","0.829662735187689","0.394307894194515","0.0682880744014716","0.231135313265129","-0.564256007616154","-0.640445729819225","0.450591307314066","-0.467270868169144","-0.747962036843095","-0.966683033153141","-0.538064534930744","-1.0517557361446","-0.188944514854531","-1.25356440009891","-0.737755718427158","-1.21043689579642","0.347866893847699","0.550488565692491","0.424648823748498","-0.0829089038236728","0.505038876570661","0.884405892983579","-1.79674169776306","-2.07099996706681","-2.3476826108116","0.864221057833168","1.02105890586529","0.547508381088407","1.57963995318044","1.28412446337378","1.45422668093808"
"turquoise","SAR_RS03080","","DUF1450 superfamily protein","2.94011666669031","2.28737291233378","2.68369660885436","0.652241014508021","0.742151426197935","0.984336834490949","-0.703338593207995","-0.5671258392929","-0.679129486735236","-0.614097563103011","-0.498450004107383","-0.552589312351353","0.269856351115657","0.70993087169444","0.483965105882542","-1.17708264296247","-1.15016328607414","-1.01483145534503","-0.956298008890802","-0.818536245148058","-0.913749083901007","-0.46176583178568","-0.28986722325667","-0.439487600265774","0.0423395221686563","-0.0666534799638515","0.324916317245774","-0.737703287076108","-0.637393184374779","-0.835311937218602","-0.231154109246339","0.126820469016403","-0.0534204543040017","0.235060004348895","0.425449304129113","0.489895219934353"
"purple","SAR_RS03085","","Putative Dihydrolipoamide dehydrogenase (EC 1.8.1.4); Mercuric ion reductase (EC 1.16.1.1); PF00070 family, FAD-dependent NAD(P)-disulphide oxidoreductase","0.408139168805844","0.52242619322319","0.774889908956074","0.282367285816476","0.404026225575381","0.246539125275643","-0.859125009148074","-0.937124401086845","-0.870912400889759","-0.71328129708697","-0.534799024950679","-0.582564611041579","-0.87253454857947","-0.933181177138924","-0.915169033109245","-0.921942702115209","-0.96006366086276","-0.980751446844743","0.660612935221879","0.20407664835009","0.512644122284555","-0.719126962251592","-0.440790600930105","-0.631176064498085","-0.11112653498557","-0.216267034390991","-0.290985739995984","0.132813504535186","0.208135713028284","0.165176473461577","2.79013424927099","2.94024380177917","2.52939419055131","-0.0382843726199114","-0.139032317529654","-0.113380606079504"
"purple","SAR_RS03090","","hypothetical fig|282458.1.peg.572 homolog","0.975445116967151","0.926121654918672","1.05503096862938","0.431501832796711","0.744103440134257","0.534765556976682","-0.853421406167365","-0.677485629389968","-0.939568505317011","-0.639899821589951","-0.774389823159311","-0.410215723395001","-0.71310632930297","-0.875013702256863","-0.547607646998453","-0.825116227705303","-0.864998176011217","-0.974734157539551","0.489483366217443","-0.172293536706081","-0.0222035186741263","-0.837143685297369","-0.669475398583734","-0.637812553035002","-0.393906511859838","-0.514535689304754","-0.338091391479371","-0.268890077599444","-0.121220077261082","0.00403715230961193","2.53839055855894","2.74022135548379","2.72626198974543","-0.099824312298906","-0.0664865025795625","0.0720774107741636"
"brown","SAR_RS03100","","hypothetical fig|282458.1.peg.573 homolog","0.31250619499213","0.570541961204921","0.811645141378661","-0.299176142333852","-0.441309531026746","-0.301691585962518","-1.29554725149207","-1.10595328146961","-1.18290484310581","-0.976622703478559","-1.04023324340422","-0.769549848720662","0.720229322757239","0.695571827286527","0.744527588012816","1.06244338521969","0.932950144365323","1.29773410714642","-1.28799187739545","-1.25720755147089","-1.39205056050217","-0.659221708809962","-0.732163250792638","-0.698374452403963","-0.698825367882298","-0.705346724331284","-0.34039507058809","2.22319862214875","2.10574277243858","1.89990743003732","0.512241712802832","0.343246621009848","0.380244756866699","0.155920108784192","0.123483496188299","0.29242980253055"
